Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;test_all;-comm;wait_send;test_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-compilers/2024.1.0-gcc-ibqwgcs/compiler/2024.1/bin/icpx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using test_all method
Wait Send using test_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
post-recv ,        20, 0.000132729, 0.000015146, 0.000488195
post-send ,        20, 0.015598269, 0.007660571, 0.020417011
mid-comm  ,        20, 0.184508289, 0.170399070, 0.191372935
wait-recv ,        20, 0.017161517, 0.008561242, 0.022518553
wait-send ,        20, 0.001544698, 0.000301531, 0.012413871
post-comm ,        20, 0.180362064, 0.169015954, 0.188957956
start-up  ,         4, 0.243830374, 0.236058412, 0.249705788
test-comm ,         4, 2.594754692, 2.587239541, 2.604752998
bench-comm,         4, 2.974488403, 2.963245140, 2.985737057
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.180908320, 0.167137521, 0.191900483
post-recv ,        20, 0.000134827, 0.000016284, 0.000493232
post-send ,        20, 0.016000642, 0.007813827, 0.020865630
mid-comm  ,        20, 0.184705716, 0.172336310, 0.192246067
wait-recv ,        20, 0.019198675, 0.008793641, 0.024740415
wait-send ,        20, 0.000346208, 0.000295145, 0.000435997
post-comm ,        20, 0.181724458, 0.170793713, 0.190772329
start-up  ,         4, 0.243377223, 0.226239952, 0.260723867
test-comm ,         4, 2.605003356, 2.592010296, 2.616001880
bench-comm,         4, 2.940376544, 2.928011979, 2.951989917
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.178294354, 0.170181307, 0.188508152
post-recv ,        20, 0.000132952, 0.000015760, 0.000483521
post-send ,        20, 0.016563151, 0.007750242, 0.020657655
mid-comm  ,        20, 0.185427057, 0.170782015, 0.195988998
wait-recv ,        20, 0.019899211, 0.008888463, 0.037034218
wait-send ,        20, 0.000947301, 0.000298157, 0.012298044
post-comm ,        20, 0.179335082, 0.170660107, 0.188840023
start-up  ,         4, 0.245732423, 0.238647565, 0.254642582
test-comm ,         4, 2.580767580, 2.572146894, 2.584136633
bench-comm,         4, 2.953628051, 2.945462459, 2.959853478
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.180733210, 0.170792840, 0.189010948
post-recv ,        20, 0.000132613, 0.000018217, 0.000484418
post-send ,        20, 0.015189698, 0.007797831, 0.020538022
mid-comm  ,        20, 0.195171349, 0.181133767, 0.209237632
wait-recv ,        20, 0.018986078, 0.009144611, 0.022829072
wait-send ,        20, 0.000527691, 0.000411296, 0.000593191
post-comm ,        20, 0.186831777, 0.173289959, 0.196304380
start-up  ,         4, 0.242669662, 0.238199156, 0.245795910
test-comm ,         4, 3.123374488, 3.117499147, 3.128001732
bench-comm,         4, 3.032628001, 3.028005200, 3.038501352
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.179846099, 0.170435701, 0.188695466
post-recv ,        20, 0.000129894, 0.000017985, 0.000485634
post-send ,        20, 0.015415644, 0.007983785, 0.021003889
mid-comm  ,        20, 0.187525310, 0.175026500, 0.201213924
wait-recv ,        20, 0.017611624, 0.009182092, 0.022885366
wait-send ,        20, 0.001126121, 0.000418379, 0.012585600
post-comm ,        20, 0.179739383, 0.169239200, 0.194213405
start-up  ,         4, 0.248639868, 0.238301407, 0.257185108
test-comm ,         4, 2.761544471, 2.754807056, 2.768284871
bench-comm,         4, 2.928703750, 2.921964114, 2.935440580
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.179992519, 0.167822145, 0.190300247
post-recv ,        20, 0.000732118, 0.000017306, 0.012496161
post-send ,        20, 0.013871764, 0.007646288, 0.020860714
mid-comm  ,        20, 0.185788362, 0.174342262, 0.194255035
wait-recv ,        20, 0.020633970, 0.009089655, 0.029470953
wait-send ,        20, 0.001122479, 0.000401372, 0.012548245
post-comm ,        20, 0.179895300, 0.169173355, 0.189086231
start-up  ,         4, 0.240217557, 0.226711780, 0.255595580
test-comm ,         4, 2.864251577, 2.855999768, 2.878501405
bench-comm,         4, 2.943750614, 2.929500093, 2.952004240
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.180058607, 0.170515849, 0.191139578
post-recv ,        20, 0.000737642, 0.000018129, 0.012475705
post-send ,        20, 0.016000511, 0.007932017, 0.020753411
mid-comm  ,        20, 0.185139127, 0.166072426, 0.197723580
wait-recv ,        20, 0.020323683, 0.009312203, 0.023049508
wait-send ,        20, 0.002327844, 0.000412558, 0.012557392
post-comm ,        20, 0.180236878, 0.170837756, 0.190989418
start-up  ,         4, 0.246327800, 0.225039371, 0.268095983
test-comm ,         4, 2.724715564, 2.721493620, 2.729370475
bench-comm,         4, 2.955723433, 2.953356694, 2.957351914
